"Sol.ID"	"size"
"Solyc09g059570.3.1"	2808
"Solyc09g059575.2.1"	2089
"Solyc09g059600.4.1"	10720
"Solyc09g059610.3.1"	1140
"Solyc09g059620.4.1"	10126
"Solyc09g059630.4.1"	5768
"Solyc09g059640.3.1"	1026
"Solyc09g059660.1.1"	245
"Solyc09g059670.4.1"	5528
"Solyc09g059673.1.1"	568
"Solyc09g161180.1.1"	601
"Solyc09g150135.1.1"	3530
"Solyc09g059710.2.1"	475
"Solyc09g059720.1.1"	212
"Solyc09g059740.3.1"	961
"Solyc09g161190.1.1"	483
"Solyc09g059744.1.1"	24989
"Solyc09g161200.1.1"	699
"Solyc09g059750.2.1"	733
"Solyc09g161220.1.1"	517
"Solyc09g161210.1.1"	1079
"Solyc09g059770.1.1"	485
"Solyc09g059780.1.1"	752
"Solyc09g059800.1.1"	194
"Solyc09g059810.3.1"	681
"Solyc09g059813.2.1"	447
"Solyc09g161230.1.1"	732
"Solyc09g059820.3.1"	1169
"Solyc09g059830.3.1"	1234
"Solyc09g059835.1.1"	5081
"Solyc09g059840.1.1"	545
"Solyc09g161240.1.1"	708
"Solyc09g059860.1.1"	245
"Solyc09g059870.1.1"	759
"Solyc09g059890.2.1"	950
"Solyc09g059900.1.1"	200
"Solyc09g059910.3.1"	1126
"Solyc09g161250.1.1"	4236
"Solyc09g161270.1.1"	488
"Solyc09g059950.3.1"	2401
"Solyc09g059960.3.1"	4544
"Solyc09g059970.3.1"	3592
"Solyc09g059980.3.1"	955
"Solyc09g059990.1.1"	743
"Solyc09g161290.1.1"	401
"Solyc09g161280.1.1"	323
"Solyc09g161300.1.1"	341
"Solyc09g059997.2.1"	22038
"Solyc09g161310.1.1"	878
"Solyc09g060010.1.1"	1035
"Solyc09g060020.1.1"	227
"Solyc09g060030.1.1"	152
"Solyc09g161320.1.1"	295
"Solyc09g060060.1.1"	182
"Solyc09g060070.2.1"	1461
"Solyc09g060080.4.1"	21219
"Solyc09g060090.3.1"	8593
"Solyc09g060100.3.1"	5381
"Solyc09g060110.4.1"	4861
"Solyc09g161330.1.1"	678
"Solyc09g161340.1.1"	1213
"Solyc09g060130.1.1"	6328
"Solyc09g060140.4.1"	6471
"Solyc09g060160.2.1"	1334
"Solyc09g060170.1.1"	5798
"Solyc09g060175.2.1"	4803
"Solyc09g060180.3.1"	263
"Solyc09g161350.1.1"	3372
"Solyc09g161360.1.1"	382
"Solyc09g060183.2.1"	846
"Solyc09g060210.1.1"	238
"Solyc10g074410.2.1"	654
"Solyc09g161400.1.1"	558
"Solyc09g161410.1.1"	616
"Solyc09g161390.1.1"	587
"Solyc09g161380.1.1"	1336
"Solyc09g061230.3.1"	3074
"Solyc09g061250.5.1"	5167
"Solyc09g061240.1.1"	887
"Solyc09g061260.2.1"	8228
"Solyc09g061270.4.1"	2947
"Solyc09g161420.1.1"	820
"Solyc09g061280.4.1"	2696
"Solyc09g061290.3.1"	6996
"Solyc09g061310.3.1"	2640
"Solyc09g061320.4.1"	4083
"Solyc09g161430.1.1"	1698
"Solyc09g061330.3.1"	2747
"Solyc09g061340.1.1"	2099
"Solyc09g061350.1.1"	329
"Solyc09g061360.1.1"	314
"Solyc09g061370.1.1"	584
"Solyc09g061380.3.1"	18298
"Solyc09g061390.1.1"	395
"Solyc09g061410.1.1"	317
"Solyc09g061420.3.1"	13050
"Solyc09g061430.3.1"	7212
"Solyc09g061440.4.1"	4554
"Solyc09g061460.3.1"	887
"Solyc09g061465.1.1"	5262
"Solyc09g061470.1.1"	254
"Solyc09g061480.1.1"	278
"Solyc09g161440.1.1"	475
"Solyc09g061490.1.1"	398
"Solyc09g061500.2.1"	437
"Solyc09g061510.1.1"	281
"Solyc09g061520.1.1"	380
"Solyc09g061530.3.1"	685
"Solyc09g061540.1.1"	350
"Solyc09g061550.3.1"	261
"Solyc09g061555.1.1"	2855
"Solyc09g061560.3.1"	3797
"Solyc09g161450.1.1"	328
"Solyc09g061570.1.1"	341
"Solyc09g161460.1.1"	651
"Solyc09g061580.1.1"	350
"Solyc09g061590.1.1"	368
"Solyc09g061600.1.1"	239
"Solyc09g061610.1.1"	311
"Solyc09g160310.1.1"	1136
"Solyc09g061615.1.1"	724
"Solyc09g061620.3.1"	4446
"Solyc09g061630.2.1"	360
"Solyc09g061633.1.1"	1000
"Solyc09g061680.3.1"	3258
"Solyc09g150138.2.1"	1437
"Solyc09g061700.3.1"	2404
"Solyc09g061710.3.1"	4329
"Solyc09g061715.1.1"	2262
"Solyc09g061750.3.1"	1136
"Solyc09g160180.1.1"	3066
"Solyc09g061760.1.1"	1886
"Solyc09g061780.1.1"	536
"Solyc09g061790.1.1"	929
"Solyc09g161480.1.1"	354
"Solyc09g161470.1.1"	384
"Solyc09g061791.2.1"	2370
"Solyc09g061792.1.1"	1309
"Solyc09g150139.1.1"	3465
"Solyc09g061794.1.1"	12895
"Solyc09g061796.1.1"	3877
"Solyc09g061798.1.1"	824
"Solyc09g061830.1.1"	531
"Solyc09g061840.5.1"	5920
"Solyc09g061850.1.1"	681
"Solyc09g061860.4.1"	12606
"Solyc09g061870.3.1"	401
"Solyc09g061880.2.1"	1464
"Solyc09g061890.3.1"	4092
"Solyc09g061910.2.1"	551
"Solyc09g061920.1.1"	248
"Solyc09g061930.5.1"	3804
"Solyc09g061940.3.1"	3479
"Solyc09g061950.1.1"	521
"Solyc09g061960.3.1"	1320
"Solyc09g062960.2.1"	466
"Solyc09g062970.1.1"	272
"Solyc09g062980.1.1"	329
"Solyc09g063010.5.1"	9988
"Solyc09g063020.4.1"	7144
"Solyc09g063030.4.1"	15663
"Solyc09g063040.1.1"	2341
"Solyc09g063060.3.1"	3257
"Solyc09g063070.3.1"	5452
"Solyc09g063090.4.1"	5403
"Solyc09g063130.3.1"	1954
"Solyc09g063140.4.1"	3612
"Solyc09g063150.3.1"	1774
"Solyc09g064160.3.1"	1522
"Solyc09g161490.1.1"	3759
"Solyc09g064200.4.1"	20679
"Solyc09g064230.3.1"	3125
"Solyc09g064240.3.1"	11037
"Solyc09g064247.1.1"	2358
"Solyc09g064260.1.1"	1464
"Solyc09g064270.3.1"	10846
"Solyc09g064273.1.1"	2183
"Solyc09g064277.2.1"	1226
"Solyc09g150140.2.1"	973
"Solyc09g064300.1.1"	368
"Solyc09g064310.3.1"	2209
"Solyc09g064330.2.1"	592
"Solyc09g064340.1.1"	542
"Solyc09g064350.1.1"	562
"Solyc09g064360.1.1"	230
"Solyc09g064370.4.1"	4642
"Solyc09g064380.3.1"	7272
"Solyc09g064400.3.1"	134
"Solyc09g064410.1.1"	200
"Solyc09g064420.4.1"	8798
"Solyc09g064430.4.1"	7607
"Solyc09g161500.1.1"	754
"Solyc09g064440.4.1"	10962
"Solyc09g064450.3.1"	11197
"Solyc09g064460.1.1"	401
"Solyc09g064470.3.1"	1648
"Solyc09g064480.1.1"	515
"Solyc09g064490.3.1"	2474
"Solyc09g064500.3.1"	1663
"Solyc09g064510.3.1"	4597
"Solyc09g064520.3.1"	3354
"Solyc09g064530.3.1"	5360
"Solyc09g064540.3.1"	4624
"Solyc09g064550.1.1"	185
"Solyc09g150142.2.1"	1051
"Solyc09g014977.2.1"	1460
"Solyc09g064560.1.1"	797
"Solyc09g064570.1.1"	740
"Solyc09g064580.2.1"	661
"Solyc09g064590.5.1"	19715
"Solyc09g064600.3.1"	821
"Solyc09g064610.3.1"	3183
"Solyc09g064620.3.1"	2261
"Solyc09g064630.3.1"	2189
"Solyc09g064640.1.1"	425
"Solyc09g064660.4.1"	4128
"Solyc09g064670.3.1"	1891
"Solyc09g064690.1.1"	1460
"Solyc09g064720.3.1"	3634
"Solyc09g064730.3.1"	2226
"Solyc09g064740.4.1"	3788
"Solyc09g064750.2.1"	2859
"Solyc09g064760.4.1"	724
"Solyc09g064770.1.1"	2593
"Solyc09g064775.2.1"	1320
"Solyc09g160320.1.1"	1693
"Solyc09g064780.3.1"	11590
"Solyc09g064790.3.1"	5778
"Solyc09g064800.3.1"	2600
"Solyc09g064810.4.1"	7846
"Solyc09g064815.1.1"	1351
"Solyc09g064820.1.1"	818
"Solyc09g160330.1.1"	917
"Solyc09g160340.1.1"	555
"Solyc09g160090.1.1"	938
"Solyc09g161520.1.1"	615
"Solyc09g064840.4.1"	14778
"Solyc09g064850.3.1"	12468
"Solyc09g064860.3.1"	7291
"Solyc09g064870.3.1"	10532
"Solyc09g161530.1.1"	590
"Solyc09g064880.1.1"	176
"Solyc09g064890.5.1"	4140
"Solyc09g064900.1.1"	467
"Solyc09g064910.1.1"	944
"Solyc09g064920.3.1"	5371
"Solyc09g064925.1.1"	1107
"Solyc09g056185.2.1"	486
"Solyc09g064930.3.1"	4932
"Solyc09g064940.2.1"	2270
"Solyc09g064950.1.1"	191
"Solyc09g064960.2.1"	1677
"Solyc09g064965.2.1"	2928
"Solyc09g064980.1.1"	2298
"Solyc09g161540.1.1"	481
"Solyc09g064990.1.1"	923
"Solyc09g161550.1.1"	227
"Solyc09g065000.4.1"	2179
"Solyc09g065010.4.1"	20644
"Solyc09g065020.5.1"	1407
"Solyc09g065025.1.1"	688
"Solyc09g065030.3.1"	4458
"Solyc09g065040.1.1"	416
"Solyc09g065050.2.1"	1081
"Solyc06g035470.2.1"	551
"Solyc09g065070.2.1"	3648
"Solyc09g161560.1.1"	8933
"Solyc09g065080.2.1"	3593
"Solyc09g065090.2.1"	1084
"Solyc09g065100.3.1"	7471
"Solyc09g065110.4.1"	4765
"Solyc09g065120.4.1"	11013
"Solyc09g065130.4.1"	8023
"Solyc09g065140.1.1"	731
"Solyc09g065160.4.1"	14847
"Solyc09g065150.1.1"	149
"Solyc09g065170.2.1"	3060
"Solyc09g065180.3.1"	2706
"Solyc09g065190.3.1"	1604
"Solyc09g065200.4.1"	3773
"Solyc09g065210.5.1"	9024
"Solyc09g065230.1.1"	284
"Solyc09g065240.3.1"	1966
"Solyc09g065250.2.1"	2088
"Solyc09g065260.2.1"	1214
"Solyc09g065270.3.1"	6736
"Solyc09g065280.4.1"	3828
"Solyc09g065290.4.1"	2412
"Solyc09g065300.4.1"	5878
"Solyc09g065310.1.1"	194
"Solyc09g065320.3.1"	1850
"Solyc09g065330.3.1"	2679
"Solyc09g065340.3.1"	12952
"Solyc09g065350.1.1"	488
"Solyc09g161570.1.1"	810
"Solyc09g065360.4.1"	9310
"Solyc09g065370.3.1"	488
"Solyc09g065380.2.1"	650
"Solyc09g150143.1.1"	1552
"Solyc09g065387.1.1"	1087
"Solyc09g065390.1.1"	554
"Solyc09g065400.2.1"	1037
"Solyc09g150144.1.1"	4909
"Solyc09g065410.5.1"	2010
"Solyc09g065420.3.1"	1225
"Solyc09g065430.4.1"	1225
"Solyc09g065440.4.1"	1804
"Solyc09g150146.1.1"	979
"Solyc09g150147.1.1"	9632
"Solyc09g065470.3.1"	5290
"Solyc09g065475.1.1"	939
"Solyc09g065480.2.1"	3120
"Solyc09g065485.1.1"	269
"Solyc09g065490.2.1"	6812
"Solyc09g161580.1.1"	481
"Solyc09g065510.3.1"	2623
"Solyc09g065520.5.1"	10890
"Solyc09g065530.2.1"	783
"Solyc09g065540.3.1"	14250
"Solyc09g065550.4.1"	8721
"Solyc09g065560.3.1"	8550
"Solyc09g065565.1.1"	1108
"Solyc09g065570.5.1"	2088
"Solyc09g065580.4.1"	3076
"Solyc09g065590.3.1"	4422
"Solyc09g065600.4.1"	7974
"Solyc09g065610.2.1"	176
"Solyc12g049235.2.1"	944
"Solyc09g065620.3.1"	1934
"Solyc09g065630.3.1"	5395
"Solyc09g065640.3.1"	6729
"Solyc09g065650.3.1"	24609
"Solyc09g150148.2.1"	1822
"Solyc09g065660.4.1"	2265
"Solyc09g065670.3.1"	5228
"Solyc09g065680.1.1"	292
"Solyc09g065690.4.1"	12591
"Solyc09g065700.3.1"	21094
"Solyc09g065710.1.1"	2816
"Solyc09g065720.4.1"	7963
"Solyc09g065730.3.1"	2834
"Solyc09g065740.2.1"	3111
"Solyc09g065750.3.1"	5351
"Solyc09g065755.1.1"	4531
"Solyc09g065760.4.1"	2939
"Solyc09g065770.1.1"	1052
"Solyc09g065780.3.1"	1569
"Solyc09g065800.5.1"	1802
"Solyc09g065810.3.1"	11857
"Solyc09g065820.4.1"	4547
"Solyc09g065830.4.1"	8235
"Solyc09g065840.3.1"	3922
"Solyc09g065850.4.1"	1214
"Solyc09g065860.3.1"	7555
"Solyc09g065870.4.1"	10382
"Solyc09g065880.4.1"	4822
"Solyc09g065890.4.1"	3500
"Solyc09g065900.3.1"	7134
"Solyc09g065910.3.1"	212
"Solyc09g065920.3.1"	4758
"Solyc09g065930.5.1"	5163
"Solyc09g065940.4.1"	3831
"Solyc09g065950.3.1"	9525
"Solyc09g065990.3.1"	10759
"Solyc09g066000.1.1"	530
"Solyc09g066005.2.1"	1023
"Solyc09g066010.3.1"	2051
"Solyc09g066030.2.1"	10799
"Solyc09g066035.1.1"	5647
"Solyc09g066040.1.1"	380
"Solyc09g066050.2.1"	10057
"Solyc09g066060.4.1"	11382
"Solyc09g066070.4.1"	6375
"Solyc09g161590.1.1"	519
"Solyc09g161600.1.1"	850
"Solyc09g066080.3.1"	9802
"Solyc09g066100.3.1"	1370
"Solyc09g066110.3.1"	906
"Solyc09g161610.1.1"	461
"Solyc09g066120.4.1"	7931
"Solyc09g066130.4.1"	6763
"Solyc09g066140.3.1"	5432
"Solyc09g066150.2.1"	1507
"Solyc09g066160.1.1"	320
"Solyc09g066180.3.1"	1181
"Solyc09g066190.1.1"	335
"Solyc09g066200.1.1"	311
"Solyc09g066210.4.1"	4796
"Solyc09g066250.1.1"	404
"Solyc09g066270.3.1"	973
"Solyc09g066280.4.1"	8083
"Solyc09g066290.3.1"	6996
"Solyc09g066300.3.1"	1001
"Solyc09g066320.3.1"	6250
"Solyc09g066325.1.1"	1628
"Solyc09g066330.2.1"	582
"Solyc09g066340.1.1"	395
"Solyc09g066350.1.1"	470
"Solyc09g066360.1.1"	581
"Solyc09g066370.1.1"	1578
"Solyc09g066390.1.1"	819
"Solyc09g066400.2.1"	1586
"Solyc09g066405.1.1"	1647
"Solyc09g160190.1.1"	433
"Solyc09g066410.3.1"	1589
"Solyc09g066420.3.1"	12793
"Solyc09g066430.3.1"	2348
"Solyc09g066440.4.1"	9276
"Solyc09g066450.3.1"	1502
"Solyc09g066460.4.1"	15319
"Solyc09g066470.4.1"	3877
"Solyc09g066480.2.1"	8834
"Solyc09g066490.4.1"	2520
"Solyc09g066500.4.1"	2573
"Solyc09g162060.1.1"	34202
"Solyc09g025310.5.1"	4870
"Solyc09g025280.1.1"	515
"Solyc09g025270.3.1"	5425
"Solyc09g025260.4.1"	3239
"Solyc09g025250.4.1"	7675
"Solyc09g025240.3.1"	8205
"Solyc09g025230.4.1"	2007
"Solyc09g025235.1.1"	363
"Solyc09g025220.2.1"	1685
"Solyc09g025210.3.1"	1939
"Solyc09g025215.1.1"	2829
"Solyc09g025200.2.1"	1117
"Solyc09g072500.1.1"	209
"Solyc09g072540.2.1"	1260
"Solyc09g072550.3.1"	1620
"Solyc09g072560.5.1"	2263
"Solyc09g160350.1.1"	1137
"Solyc09g072570.3.1"	6390
"Solyc09g072580.3.1"	3969
"Solyc09g072590.3.1"	2212
"Solyc09g072595.1.1"	363
"Solyc09g072597.1.1"	1335
"Solyc09g072600.2.1"	902
"Solyc09g072610.3.1"	3326
"Solyc09g072620.4.1"	5859
"Solyc09g072630.3.1"	2145
"Solyc09g072640.3.1"	1405
"Solyc09g072650.4.1"	6238
"Solyc09g072660.5.1"	2675
"Solyc09g072670.3.1"	11859
"Solyc09g072680.2.1"	1181
"Solyc09g072690.1.1"	1706
"Solyc09g072700.4.1"	1981
"Solyc09g072710.4.1"	12961
"Solyc12g015865.2.1"	499
"Solyc09g072730.2.1"	997
"Solyc09g072725.2.1"	3114
"Solyc09g072750.3.1"	10674
"Solyc09g072753.1.1"	754
"Solyc09g072770.1.1"	611
"Solyc09g072775.1.1"	3937
"Solyc09g072790.3.1"	3222
"Solyc09g072800.3.1"	3239
"Solyc09g072820.5.1"	10434
"Solyc09g072810.3.1"	4028
"Solyc09g072830.4.1"	6335
"Solyc09g072840.3.1"	825
"Solyc09g072860.2.1"	8003
"Solyc09g072865.1.1"	5443
"Solyc09g072880.3.1"	5872
"Solyc09g150152.1.1"	1550
"Solyc09g072890.2.1"	17094
"Solyc09g072900.4.1"	5217
"Solyc09g072910.3.1"	1439
"Solyc09g072930.1.1"	1160
"Solyc09g072935.1.1"	353
"Solyc09g161630.1.1"	468
"Solyc09g072950.1.1"	482
"Solyc09g072970.3.1"	5326
"Solyc09g072980.2.1"	6269
"Solyc09g072990.3.1"	5974
"Solyc09g073000.3.1"	6219
"Solyc09g073010.3.1"	1871
"Solyc09g073015.1.1"	567
"Solyc09g073020.1.1"	152
"Solyc09g073040.3.1"	1292
"Solyc09g162070.1.1"	32350
"Solyc09g074040.1.1"	626
"Solyc09g074050.3.1"	6910
"Solyc09g074070.1.1"	149
"Solyc09g074080.3.1"	1064
"Solyc09g074090.3.1"	4907
"Solyc09g074100.4.1"	7960
"Solyc09g074110.4.1"	29623
"Solyc09g074120.3.1"	3590
"Solyc09g074130.3.1"	4670
"Solyc09g074140.3.1"	1873
"Solyc09g074150.3.1"	1633
"Solyc09g074160.1.1"	182
"Solyc09g074170.3.1"	1812
"Solyc09g074180.3.1"	1109
"Solyc09g160220.1.1"	4100
"Solyc09g074190.2.1"	2640
"Solyc09g074200.3.1"	2654
"Solyc09g074210.3.1"	3008
"Solyc09g074230.4.1"	3983
"Solyc09g074235.1.1"	651
"Solyc09g074240.1.1"	1916
"Solyc09g074250.3.1"	4047
"Solyc09g074260.1.1"	1187
"Solyc09g074270.3.1"	1862
"Solyc09g074280.1.1"	1382
"Solyc09g074290.1.1"	1424
"Solyc09g074300.1.1"	428
"Solyc09g074310.3.1"	4153
"Solyc09g074320.3.1"	13336
"Solyc09g074330.3.1"	12440
"Solyc09g074340.3.1"	5439
"Solyc09g074350.1.1"	509
"Solyc09g074360.4.1"	7273
"Solyc09g074370.4.1"	3901
"Solyc09g074380.4.1"	2857
"Solyc09g074390.3.1"	1915
"Solyc09g074400.3.1"	9248
"Solyc09g074410.5.1"	2753
"Solyc09g074430.5.1"	5327
"Solyc09g074450.1.1"	398
"Solyc09g074460.3.1"	1133
"Solyc09g074470.3.1"	1903
"Solyc09g074475.1.1"	849
"Solyc09g074510.3.1"	5573
"Solyc09g074520.3.1"	3998
"Solyc09g074530.3.1"	1625
"Solyc09g074550.3.1"	1506
"Solyc09g074560.3.1"	2353
"Solyc09g074570.1.1"	320
"Solyc09g160100.1.1"	386
"Solyc09g074580.1.1"	308
"Solyc09g074590.1.1"	308
"Solyc09g074610.3.1"	1230
"Solyc09g074620.3.1"	2489
"Solyc09g074630.3.1"	3234
"Solyc09g074640.3.1"	5126
"Solyc09g074650.3.1"	6789
"Solyc09g074660.3.1"	6478
"Solyc09g074670.4.1"	10277
"Solyc09g074675.1.1"	1530
"Solyc09g074680.3.1"	7682
"Solyc09g074690.3.1"	5487
"Solyc09g074710.2.1"	2324
"Solyc09g074730.3.1"	19177
"Solyc09g074740.2.1"	2939
"Solyc09g074750.3.1"	4022
"Solyc09g074760.1.1"	416
"Solyc09g161650.1.1"	2141
"Solyc09g074780.3.1"	3776
"Solyc09g074790.3.1"	4536
"Solyc09g074800.2.1"	5163
"Solyc09g074805.2.1"	2614
"Solyc09g074820.4.1"	3250
"Solyc09g074830.3.1"	4744
"Solyc09g074840.4.1"	5553
"Solyc09g074850.4.1"	2373
"Solyc09g150155.1.1"	5177
"Solyc09g074870.4.1"	7437
"Solyc09g074880.5.1"	4651
"Solyc09g074890.1.1"	356
"Solyc09g074900.5.1"	7569
"Solyc09g074910.1.1"	596
"Solyc09g074920.3.1"	4331
"Solyc09g161660.1.1"	286
"Solyc09g074930.3.1"	1700
"Solyc09g074940.3.1"	4211
"Solyc09g074950.3.1"	14934
"Solyc09g074960.1.1"	1937
"Solyc09g074970.3.1"	4851
"Solyc09g074990.4.1"	8740
"Solyc09g075000.3.1"	3751
"Solyc09g075010.3.1"	4302
"Solyc09g075020.3.1"	8732
"Solyc09g075030.3.1"	2365
"Solyc09g075040.3.1"	4472
"Solyc09g075045.1.1"	1639
"Solyc09g075050.3.1"	149
"Solyc09g075060.3.1"	3264
"Solyc09g075070.3.1"	5161
"Solyc09g075080.3.1"	2780
"Solyc09g075090.1.1"	5240
"Solyc09g075100.3.1"	3588
"Solyc09g075120.3.1"	4718
"Solyc09g075110.1.1"	191
"Solyc09g075130.3.1"	3946
"Solyc09g075140.3.1"	4572
"Solyc09g075150.3.1"	2991
"Solyc09g075155.1.1"	3460
"Solyc09g075170.1.1"	1349
"Solyc09g075180.3.1"	3395
"Solyc09g075190.3.1"	11062
"Solyc09g075200.5.1"	5858
"Solyc09g075210.3.1"	1346
"Solyc09g075220.1.1"	551
"Solyc09g075230.1.1"	515
"Solyc09g075270.1.1"	359
"Solyc09g075280.2.1"	2414
"Solyc09g075290.3.1"	2423
"Solyc09g075300.3.1"	3950
"Solyc09g075320.1.1"	596
"Solyc09g075330.5.1"	2037
"Solyc09g075350.5.1"	4990
"Solyc09g075360.5.1"	3814
"Solyc09g075370.3.1"	3991
"Solyc09g075380.1.1"	431
"Solyc09g075390.4.1"	13032
"Solyc09g075400.4.1"	2903
"Solyc09g075410.5.1"	1914
"Solyc09g075420.3.1"	1221
"Solyc09g075430.3.1"	2352
"Solyc09g075440.4.1"	6574
"Solyc09g075450.3.1"	8665
"Solyc09g075460.3.1"	3979
"Solyc09g075470.2.1"	1637
"Solyc09g075480.3.1"	7548
"Solyc09g075490.4.1"	7019
"Solyc09g075500.3.1"	5999
"Solyc09g075510.4.1"	4374
"Solyc09g075530.3.1"	4126
"Solyc09g075540.1.1"	2122
"Solyc09g075550.3.1"	4838
"Solyc09g075560.1.1"	1103
"Solyc09g075570.1.1"	428
"Solyc09g075580.1.1"	485
"Solyc09g075590.1.1"	470
"Solyc09g075600.3.1"	239
"Solyc09g075610.3.1"	778
"Solyc09g075620.3.1"	2018
"Solyc09g075630.1.1"	275
"Solyc09g075640.4.1"	5581
"Solyc09g075650.3.1"	1467
"Solyc09g075660.3.1"	1138
"Solyc09g075670.1.1"	950
"Solyc09g075680.1.1"	992
"Solyc09g075690.1.1"	989
"Solyc09g075700.1.1"	986
"Solyc09g075710.1.1"	983
"Solyc09g075720.4.1"	2174
"Solyc09g075730.3.1"	4802
"Solyc09g075740.1.1"	716
"Solyc09g075750.1.1"	995
"Solyc09g075760.4.1"	6842
"Solyc09g075770.3.1"	6856
"Solyc09g075780.2.1"	419
"Solyc09g075790.3.1"	8355
"Solyc09g075800.4.1"	13220
"Solyc09g075810.3.1"	2031
"Solyc09g075820.3.1"	5892
"Solyc09g075830.3.1"	7004
"Solyc09g075850.3.1"	7736
"Solyc09g075860.3.1"	5045
"Solyc09g075870.2.1"	4442
"Solyc09g075880.3.1"	570
"Solyc09g075890.3.1"	2549
"Solyc09g075900.3.1"	3405
"Solyc09g075910.1.1"	2357
"Solyc09g075920.1.1"	2360
"Solyc09g075930.2.1"	2301
"Solyc09g075940.3.1"	2631
"Solyc09g075950.1.1"	1730
"Solyc09g075960.1.1"	911
"Solyc09g075970.3.1"	3690
"Solyc09g075980.3.1"	1056
"Solyc09g075990.4.1"	6576
"Solyc09g076000.3.1"	3742
"Solyc09g076010.3.1"	11728
"Solyc09g076020.3.1"	5738
"Solyc09g076030.4.1"	3232
"Solyc09g076040.3.1"	9023
"Solyc09g076050.5.1"	3906
"Solyc09g076053.1.1"	559
"Solyc09g076057.1.1"	2996
"Solyc09g082050.4.1"	2676
"Solyc09g082060.3.1"	4955
"Solyc09g082080.1.1"	635
"Solyc09g082090.1.1"	1796
"Solyc09g082100.3.1"	1616
"Solyc09g082110.5.1"	3631
"Solyc09g082115.1.1"	1642
"Solyc09g082130.4.1"	6437
"Solyc09g082140.4.1"	7513
"Solyc09g082150.1.1"	329
"Solyc09g082160.4.1"	7503
"Solyc09g082170.4.1"	2329
"Solyc09g082180.3.1"	1465
"Solyc09g082190.1.1"	350
"Solyc09g082200.2.1"	8723
"Solyc09g082220.1.1"	317
"Solyc09g082230.1.1"	554
"Solyc09g082250.3.1"	2981
"Solyc09g082260.1.1"	908
"Solyc09g082280.3.1"	2113
"Solyc09g082290.3.1"	2803
"Solyc09g082300.3.1"	1206
"Solyc09g082310.2.1"	2442
"Solyc09g082320.3.1"	5131
"Solyc09g082330.2.1"	3292
"Solyc09g082340.2.1"	3190
"Solyc09g082370.4.1"	4586
"Solyc09g082380.5.1"	2498
"Solyc09g082390.3.1"	1601
"Solyc09g150156.1.1"	1279
"Solyc09g082400.2.1"	2219
"Solyc09g082420.1.1"	1140
"Solyc09g082430.1.1"	290
"Solyc09g082440.1.1"	405
"Solyc09g082450.1.1"	2513
"Solyc09g082460.3.1"	4745
"Solyc09g082470.4.1"	4587
"Solyc09g082480.2.1"	605
"Solyc09g082490.4.1"	4123
"Solyc09g082500.4.1"	6490
"Solyc09g082510.3.1"	8377
"Solyc09g082520.3.1"	2781
"Solyc09g082530.3.1"	1181
"Solyc09g082540.3.1"	6188
"Solyc09g082550.3.1"	5842
"Solyc09g082560.4.1"	2282
"Solyc09g082570.3.1"	2782
"Solyc09g082580.5.1"	4115
"Solyc09g082590.4.1"	2853
"Solyc09g082600.3.1"	1827
"Solyc09g082610.1.1"	521
"Solyc09g082620.3.1"	1381
"Solyc09g082630.3.1"	2459
"Solyc09g082640.1.1"	1658
"Solyc09g082650.4.1"	4865
"Solyc09g082660.3.1"	3506
"Solyc09g082670.3.1"	2263
"Solyc09g082680.3.1"	10317
"Solyc09g082690.3.1"	2059
"Solyc09g082700.2.1"	1394
"Solyc09g082710.3.1"	994
"Solyc09g082720.3.1"	3431
"Solyc09g082730.5.1"	3798
"Solyc09g082740.1.1"	287
"Solyc09g082750.1.1"	290
"Solyc09g082760.3.1"	4388
"Solyc09g082770.3.1"	4674
"Solyc09g082780.3.1"	3744
"Solyc09g082790.5.1"	6850
"Solyc09g082800.3.1"	8599
"Solyc09g082820.3.1"	1053
"Solyc09g082830.4.1"	8038
"Solyc09g082840.1.1"	413
"Solyc09g082850.1.1"	149
"Solyc09g082860.3.1"	4102
"Solyc09g082870.3.1"	3236
"Solyc09g082890.3.1"	3077
"Solyc09g082900.3.1"	2987
"Solyc09g098610.2.1"	3311
"Solyc09g082920.1.1"	386
"Solyc09g082930.1.1"	332
"Solyc09g082940.3.1"	5537
"Solyc09g082950.2.1"	973
"Solyc09g082960.1.1"	335
"Solyc09g082970.3.1"	8802
"Solyc09g082980.3.1"	2278
"Solyc09g082990.3.1"	4643
"Solyc09g083000.3.1"	4873
"Solyc09g083003.1.1"	1729
"Solyc09g083007.1.1"	1658
"Solyc09g083020.1.1"	473
"Solyc09g083030.1.1"	503
"Solyc09g083040.1.1"	506
"Solyc09g161690.1.1"	4998
"Solyc09g083050.3.1"	2652
"Solyc09g083060.4.1"	4423
"Solyc09g083070.3.1"	3931
"Solyc09g083080.4.1"	3991
"Solyc09g083100.1.1"	1304
"Solyc09g150157.1.1"	2286
"Solyc09g083110.3.1"	2900
"Solyc09g083120.3.1"	5920
"Solyc09g083130.3.1"	6687
"Solyc09g083135.1.1"	2556
"Solyc09g083150.5.1"	3757
"Solyc09g083160.3.1"	716
"Solyc09g083163.1.1"	3364
"Solyc09g083167.1.1"	601
"Solyc09g083170.3.1"	549
"Solyc09g083190.3.1"	2310
"Solyc09g083200.4.1"	2188
"Solyc09g083210.3.1"	4275
"Solyc09g083220.3.1"	4122
"Solyc09g083230.1.1"	1145
"Solyc09g083260.4.1"	17159
"Solyc09g083270.4.1"	6185
